provider,condition,cell_id,pair_index,label,RAW_CHARS,RAW_TURNS,SYSTEM_NAME_HITS,JOINT_MULTILAYER_V2_MARGIN,OPERATOR_RELATIONAL_V2_MARGIN,SURFACE_FREE_MARGIN,R1_COMPATIBLE_MARGIN,WINDOW8_MARGIN,WINDOW12_MARGIN
OPENAI,SURFACE_TERM_REDACT,79cfbc2adda4cf5dc22f010b,9,LINEAGE_POS,13010,12,0,0.8957400259914128,5.44197366557945,-1.9244813772535552,-2.646596990258916,4.225280746802465,0.8716589408762849
OPENAI,SURFACE_MARKDOWN_FLATTEN,79cfbc2adda4cf5dc22f010b,9,LINEAGE_POS,12736,12,0,1.1498946103662786,5.922517531349547,-0.23068810464444506,-1.4603767362529085,4.581063762538292,0.8424399404959223
OPENAI,SURFACE_CASE_PUNCT_NORMALIZED,79cfbc2adda4cf5dc22f010b,9,LINEAGE_POS,12148,12,0,1.0301206990831817,6.538412019071732,-1.6747060541446284,-3.725294166930976,4.390203230159322,0.7815954917025906
OPENAI,DOMAIN_TECHNICAL,f0a27a233c743c72bf36821b,17,LINEAGE_POS,15107,12,0,0.3279019819256156,4.1794153678611,0.5736484504006589,-1.658594352394981,6.144586039711545,0.8665202765828169
OPENAI,DOMAIN_ORGANIZATIONAL,3dd52a993a090036853cef69,11,LINEAGE_POS,20869,12,0,0.7300494276836474,6.17159630639306,1.6254010032556785,-1.7285024469369836,2.5070996670497396,0.7243432926627023
OPENAI,BASELINE,f4cce8a59969a9a5335f1561,33,MATCHED_NEG,17974,12,0,-0.12719590265759237,1.9944509407495223,-1.6932637187284236,-2.387996349210436,2.0429578866510587,0.5051252106501719
OPENAI,SURFACE_TERM_REDACT,f4cce8a59969a9a5335f1561,33,MATCHED_NEG,17974,12,0,-0.12719590265759237,1.9944509407495223,-1.6932637187284236,-2.387996349210436,2.0429578866510587,0.5051252106501719
OPENAI,SURFACE_MARKDOWN_FLATTEN,f4cce8a59969a9a5335f1561,33,MATCHED_NEG,17580,12,0,0.004138663003282944,1.7384409232490925,-0.4111702058416584,-1.1774746147782604,1.6876514676242795,0.33540077831806037
OPENAI,SURFACE_CASE_PUNCT_NORMALIZED,f4cce8a59969a9a5335f1561,33,MATCHED_NEG,16783,12,0,-0.18572366786209657,2.1658157427820366,-2.312429830798433,-4.67918164978032,-0.1365933073598743,0.01463435296236952
OPENAI,DOMAIN_TECHNICAL,3631b61e55fff26e3bfd445c,39,LINEAGE_POS,14782,12,0,-0.483471636629317,2.8925959113845265,-1.3043064149321943,-2.05761670633411,2.0441649717555146,0.2154002551023659
OPENAI,DOMAIN_EDUCATIONAL,2f0c3906d463e38f8136005f,30,LINEAGE_POS,13399,12,0,-0.8600042495605765,-2.5484504497015354,1.835223613341113,-1.4951395595756725,-2.563834407285414,-0.650233481890911
ANTHROPIC,BASELINE,e10e42bc93bef70650063ad4,6,MATCHED_NEG,14718,12,0,-0.4189621364152393,-0.4223074159657134,0.5832379030900234,-1.0098993863598242,1.7544187809297958,0.2049128920900066
OPENAI,DOMAIN_TECHNICAL,31a3e4c3c3c53a4b53aee31b,40,LINEAGE_POS,7618,12,0,-0.6619530591775982,3.201937363768266,-3.6716585219749436,-1.7493910875550287,-0.9322115425554998,-0.40739055898829823
ANTHROPIC,BASELINE,e0e15bc7c4db46c793dfd2ee,18,MATCHED_NEG,15320,12,0,-0.27954306798515166,1.2626697033588954,-1.1903620081096222,-2.689862634132159,1.6006038088472572,0.08328517635788929
ANTHROPIC,BASELINE,c7f1c0ee77fd50f0409e8ff1,19,MATCHED_NEG,17496,12,0,0.35550401515327623,6.365701610630719,-2.079198878388498,-0.5256182370589257,5.624817241752295,1.1982037007719435
OPENAI,DOMAIN_EDUCATIONAL,1e9203969f76ac2fbe7d5d16,8,MATCHED_NEG,13224,12,0,-0.36380559598123763,2.9030432822210956,-0.4783688848749976,-2.1958730620925744,4.28346825718211,0.39800416242013403
OPENAI,BASELINE,8101e27a2a0abfe96d0a7a6b,24,LINEAGE_POS,22277,12,0,0.18736814714748634,0.23434079616402959,1.8518464209690428,-1.5117516792182202,-2.479280456774169,-0.05891741149878538
OPENAI,SURFACE_TERM_REDACT,8101e27a2a0abfe96d0a7a6b,24,LINEAGE_POS,22277,12,0,0.18736814714748634,0.23434079616402959,1.8518464209690428,-1.5117516792182202,-2.479280456774169,-0.05891741149878538
OPENAI,SURFACE_MARKDOWN_FLATTEN,8101e27a2a0abfe96d0a7a6b,24,LINEAGE_POS,21727,12,0,0.38312169775060506,0.7931055875644655,2.386265881021595,-0.3931903980714746,-2.4722430566796634,-0.1660582847439899
OPENAI,SURFACE_CASE_PUNCT_NORMALIZED,8101e27a2a0abfe96d0a7a6b,24,LINEAGE_POS,20659,12,0,-0.26641016688200725,1.1927692345843308,-3.1096650025124886,-4.434802815649174,-0.30811465978806835,-0.055219620054851176
OPENAI,DOMAIN_EDUCATIONAL,d6b57bdf4801b7e7a044df89,14,LINEAGE_POS,24386,12,0,0.9257668501639488,7.0647421720942605,4.228668580172009,3.8445076421104187,3.710615569177843,1.2454416314943215
ANTHROPIC,BASELINE,527ecc8995619ceb7aa3627c,32,MATCHED_NEG,15804,12,0,0.4033920728747688,4.928726734655256,-2.126604506949585,-0.504815152907633,2.257340136714352,0.8416029802119792
GOOGLE,BASELINE,4b2c63302b2f922a0ee22faa,9,LINEAGE_POS,12807,12,0,0.7812132072167511,6.659588769642785,0.1559792976151846,1.6775880737657647,7.46084947912442,1.15242401386026
OPENAI,DOMAIN_ORGANIZATIONAL,3efa5f0ae96cd982f2317e12,17,LINEAGE_POS,18195,12,0,0.7675678816652184,5.50243464904144,0.5711125840536915,-1.0895790823349907,4.306767478460452,1.0579172628638436
ANTHROPIC,BASELINE,604066ca5d4650b8a05ecd3b,15,LINEAGE_POS,16043,12,0,0.47284434646463647,5.186992499271922,-1.7037540370403919,-2.2849219635836486,4.107280528558894,0.7870090592883993
OPENAI,DOMAIN_ORGANIZATIONAL,f1c114a51ae4d9b6adbbaa0e,34,LINEAGE_POS,22060,12,0,0.19453434018077853,1.781283928193806,1.8140263905182485,-1.9327972388165995,-1.412336361684253,0.01565559136272672
OPENAI,BASELINE,c3c0d3b95c13695a1307c3c1,16,MATCHED_NEG,10853,12,0,-1.8007649998693673,-2.0754183670027047,-3.112944019682402,-2.3247528466530856,-4.213639243207572,-1.1572103769236068
OPENAI,SURFACE_TERM_REDACT,c3c0d3b95c13695a1307c3c1,16,MATCHED_NEG,10853,12,0,-1.8007649998693673,-2.0754183670027047,-3.112944019682402,-2.3247528466530856,-4.213639243207572,-1.1572103769236068
OPENAI,SURFACE_MARKDOWN_FLATTEN,c3c0d3b95c13695a1307c3c1,16,MATCHED_NEG,10736,12,0,-1.4592974903295435,-1.874684568646197,-0.28045537038123947,-1.7198511383765553,-4.268183097933629,-1.1473254390622392
OPENAI,SURFACE_CASE_PUNCT_NORMALIZED,c3c0d3b95c13695a1307c3c1,16,MATCHED_NEG,10184,12,0,-1.6035502238881927,-1.6102184952814986,-1.2240028107902847,-3.9356514854086107,-4.760067213243751,-1.2970287110252878
OPENAI,BASELINE,37354ab23467faae241c1eee,17,LINEAGE_POS,18468,12,0,-0.07631701933233906,1.0352270873782663,-0.20957022518389057,-1.8630209625273815,1.0890266891309603,0.3827603851426724
OPENAI,SURFACE_TERM_REDACT,37354ab23467faae241c1eee,17,LINEAGE_POS,18468,12,0,-0.07631701933233906,1.0352270873782663,-0.20957022518389057,-1.8630209625273815,1.0890266891309603,0.3827603851426724
OPENAI,SURFACE_MARKDOWN_FLATTEN,37354ab23467faae241c1eee,17,LINEAGE_POS,18056,12,0,0.062022904631520354,1.4966682116925107,0.1781589875765771,-1.1023741619657823,1.2324770479436107,0.2652248284666172
OPENAI,SURFACE_CASE_PUNCT_NORMALIZED,37354ab23467faae241c1eee,17,LINEAGE_POS,16733,12,0,-0.16226680053348203,2.211601166415658,-2.272915711683529,-4.660192348763523,-0.5267561750224838,-0.1626760210088956
OPENAI,DOMAIN_ORGANIZATIONAL,bc120f75f90883b7f7a39705,7,LINEAGE_POS,26215,12,0,0.8908974422727555,3.7316420781158186,3.9570073182680483,-0.7029383759018,-2.2758020320395334,0.43992504150704503
OPENAI,DOMAIN_EDUCATIONAL,c6db1dfbbb7c396b6cab7a4b,2,MATCHED_NEG,12710,12,0,0.14175241237564143,4.159805887948838,0.1557327798352045,-2.011271015790012,3.0559922788284744,0.6023341897662677
OPENAI,DOMAIN_TECHNICAL,a354afb16902567c5b802ac2,9,LINEAGE_POS,14797,12,0,0.8306193344105849,6.976027349172422,-1.5917377382538578,-2.936025000638381,4.656748193226631,1.0604589047877813
ANTHROPIC,BASELINE,b26bafcb1df8490e85befb63,20,LINEAGE_POS,17951,12,0,-0.3789271894097397,-0.010233338190563046,-1.0210907717534117,-0.9487700618374288,2.1478758571789625,0.5864687286360484
OPENAI,BASELINE,e8be5af26fa19bd53c3ae769,27,MATCHED_NEG,13318,12,0,0.04373763425099844,2.820769389533566,-0.23921293534546145,-2.10916300885913,2.1088945410224573,0.5949604933328029
OPENAI,SURFACE_TERM_REDACT,e8be5af26fa19bd53c3ae769,27,MATCHED_NEG,13318,12,0,0.04373763425099844,2.820769389533566,-0.23921293534546145,-2.10916300885913,2.1088945410224573,0.5949604933328029
OPENAI,SURFACE_MARKDOWN_FLATTEN,e8be5af26fa19bd53c3ae769,27,MATCHED_NEG,13092,12,0,0.3112726211330034,3.5785743586012204,1.3405188985055099,-0.9852694273231213,2.6404612113112877,0.6359213193093756
OPENAI,SURFACE_CASE_PUNCT_NORMALIZED,e8be5af26fa19bd53c3ae769,27,MATCHED_NEG,12317,12,0,0.1283731983788139,4.341833267087807,-1.201976450714109,-4.695186407887837,-0.45347059148039354,0.09569901266386097
OPENAI,DOMAIN_EDUCATIONAL,f837dd9c43baaa49a0ed09f0,23,LINEAGE_POS,18839,12,0,0.4597651984844474,6.717577020366758,1.6948555944077972,-1.8353015892392377,1.2441209878468116,0.7643168733724354
OPENAI,DOMAIN_EDUCATIONAL,5be1bc61b78469b39b3d9af0,3,MATCHED_NEG,14950,12,0,0.9984558214691731,10.303331933273014,2.1131821041114542,2.811009137489012,5.603580297715529,1.540675573824718
OPENAI,DOMAIN_ORGANIZATIONAL,2688893500e86b641698f002,28,LINEAGE_POS,25662,12,0,0.7728674570607555,8.381594061995617,-0.9963313655486064,-1.7794192803924997,6.502340274914139,0.9818977128320335
OPENAI,BASELINE,95a9714a2b636bd56d9e99dc,10,MATCHED_NEG,5523,12,0,-2.175738782626584,3.3339790835495844,-0.19071163775244093,7.2542246159024355,-10.765263558858686,-2.434975430480452
OPENAI,SURFACE_TERM_REDACT,95a9714a2b636bd56d9e99dc,10,MATCHED_NEG,5523,12,0,-2.175738782626584,3.3339790835495844,-0.19071163775244093,7.2542246159024355,-10.765263558858686,-2.434975430480452
OPENAI,SURFACE_MARKDOWN_FLATTEN,95a9714a2b636bd56d9e99dc,10,MATCHED_NEG,5451,12,0,-1.8784278599814068,3.344181520890184,2.3288300761031944,8.194062277544514,-10.402963231605671,-2.4650991460807674
OPENAI,SURFACE_CASE_PUNCT_NORMALIZED,95a9714a2b636bd56d9e99dc,10,MATCHED_NEG,377,12,0,-1.4604128219844452,7.388303044140847,-7.19382417653378,34.66004639665126,,
OPENAI,BASELINE,f916647ee719da5f8e51f76d,20,LINEAGE_POS,19755,12,0,-0.46497286588473324,-0.011122107880690457,-0.8856464198322382,-2.276111277846665,0.026737941964642187,0.12290930320892746
OPENAI,SURFACE_TERM_REDACT,f916647ee719da5f8e51f76d,20,LINEAGE_POS,19755,12,0,-0.46497286588473324,-0.011122107880690457,-0.8856464198322382,-2.276111277846665,0.026737941964642187,0.12290930320892746
OPENAI,SURFACE_MARKDOWN_FLATTEN,f916647ee719da5f8e51f76d,20,LINEAGE_POS,19361,12,0,-0.2701243264642436,0.3449764385329934,0.20321904966741244,-1.7193471795613522,0.40843019399404146,0.04985631735810933
OPENAI,SURFACE_CASE_PUNCT_NORMALIZED,f916647ee719da5f8e51f76d,20,LINEAGE_POS,18138,12,0,-0.5334071991181508,0.8517089913546354,-2.573423570310185,-5.01807903265215,-1.6192578701253908,-0.39960369598159573
OPENAI,DOMAIN_TECHNICAL,59ff200aa50bc6f54d0d3413,29,MATCHED_NEG,16730,12,0,-0.32440744197218874,2.627634007301709,-1.3713625370183569,-1.3618249971706606,1.2511194993186807,0.47164760355706215
OPENAI,DOMAIN_TECHNICAL,df82828b193aedf0f4b1b0e6,31,MATCHED_NEG,8581,12,0,-0.34422371578786737,2.566233964251167,-3.4861046030614364,-0.8273406092985662,1.6833409911753847,0.0011995954174346124
OPENAI,DOMAIN_EDUCATIONAL,b2487d60db079556337c1021,1,MATCHED_NEG,26315,12,0,2.4303899497137706,14.245205763559682,5.627714778228908,8.91586003362764,13.806924757275992,3.3551590950117136
OPENAI,BASELINE,ee26bb5df84e9ee90a766fc9,4,LINEAGE_POS,15717,12,0,-0.12911576432706173,1.8602145804716805,-0.18206760593261373,-1.7830443303865477,2.8825876069160943,0.5235739362192408
OPENAI,SURFACE_TERM_REDACT,ee26bb5df84e9ee90a766fc9,4,LINEAGE_POS,15717,12,0,-0.12911576432706173,1.8602145804716805,-0.18206760593261373,-1.7830443303865477,2.8825876069160943,0.5235739362192408
OPENAI,SURFACE_MARKDOWN_FLATTEN,ee26bb5df84e9ee90a766fc9,4,LINEAGE_POS,15504,12,0,0.04942643231991149,1.6719015010366545,1.748041509628397,-0.6891437753474411,2.817034447850884,0.47348234064533457
OPENAI,SURFACE_CASE_PUNCT_NORMALIZED,ee26bb5df84e9ee90a766fc9,4,LINEAGE_POS,14686,12,0,-0.25319379432059136,2.139335598029675,-1.8434573424759626,-3.4314743130109826,1.0720813267082736,0.061594542761998244
OPENAI,DOMAIN_ORGANIZATIONAL,1b8b1e3f8107e763358f639f,39,LINEAGE_POS,12059,12,0,0.20072493445308925,4.264271472937539,0.00478932554014011,-1.809242931597511,2.489491163474889,0.7426548431052336
ANTHROPIC,BASELINE,3a6eba4c73df05828cd355ad,33,MATCHED_NEG,18438,12,0,1.1664465728621956,9.379936723860038,-0.20789038961859707,-0.1096803353127318,9.537486063207446,1.8565704388830588
OPENAI,DOMAIN_EDUCATIONAL,f7c0e994fe5254efd20709da,17,MATCHED_NEG,23926,12,0,-0.31970655387444924,-0.7216816635223124,0.29640644937539706,-0.6620398290365742,-0.6332927581779486,0.3264823090172573
ANTHROPIC,BASELINE,727165ab4147d59b9ba32d47,4,MATCHED_NEG,16824,12,0,0.7711730550611903,8.30826913201184,1.111904994218897,1.1184635838190182,7.944548658886719,1.5635395336635436
OPENAI,DOMAIN_EDUCATIONAL,bbc1aa72e9756bca772094bc,20,MATCHED_NEG,16085,12,0,0.6583964357205925,6.045366811284617,-0.9670744108160065,-2.2076481327088,3.097696798989206,0.9545674616340126
OPENAI,DOMAIN_TECHNICAL,5030e670ace070a06e0777e2,19,LINEAGE_POS,20293,12,0,0.515525696513102,2.904477503024225,1.715754435077948,-1.7855776263284528,0.17261844510728697,0.24420936878939561
OPENAI,DOMAIN_EDUCATIONAL,aba5d9a2e5293ffcdb1e0410,16,LINEAGE_POS,22427,12,0,0.8208247668723412,6.844164511449461,1.9924668485756043,-1.2334538770172179,6.034657539025875,1.5062182620961893
OPENAI,BASELINE,cd150ad06321db0321188c7a,26,LINEAGE_POS,11397,12,0,0.22428190012835914,2.6148403449925772,2.1436016381907423,-2.139495553514891,-3.2759227941128817,-0.21550222544253972
OPENAI,SURFACE_TERM_REDACT,cd150ad06321db0321188c7a,26,LINEAGE_POS,11397,12,0,0.22428190012835914,2.6148403449925772,2.1436016381907423,-2.139495553514891,-3.2759227941128817,-0.21550222544253972
OPENAI,SURFACE_MARKDOWN_FLATTEN,cd150ad06321db0321188c7a,26,LINEAGE_POS,11196,12,0,0.5225618443416946,3.479517359466757,3.904048343716382,-1.089620223962537,-2.8039073667728642,-0.15258982558182793
OPENAI,SURFACE_CASE_PUNCT_NORMALIZED,cd150ad06321db0321188c7a,26,LINEAGE_POS,10516,12,0,-0.06598275272703988,4.259047071148402,-1.8734821285591226,-4.517630276137741,0.4095711884411021,-0.12672889796183762
GOOGLE,BASELINE,f7d1aeb5f03d2821e72b3a11,38,MATCHED_NEG,15469,12,0,0.37188394755505444,6.7917420665853685,-1.5424903793191005,-0.29348365058104475,4.0138643929370525,0.8553991688216513
ANTHROPIC,BASELINE,a7ae34ccf64398e6a2cd7357,21,LINEAGE_POS,14540,12,0,0.63309027361339,8.346103855509256,0.07596533839146902,3.1615465709882034,3.9732406510020923,1.4392793233324583
OPENAI,DOMAIN_EDUCATIONAL,fdc4e95999902a04a67a9a73,18,LINEAGE_POS,22399,12,0,1.082889635368931,7.966076921450216,0.6689009637972312,-2.0740469854151673,6.813327241663703,1.155947568410914
GOOGLE,BASELINE,a94c2303d23736dfdfff19ef,35,LINEAGE_POS,25123,12,0,0.33647809583508764,5.300894276355625,-3.42243822821417,-1.4764057053482362,2.8153484632218135,1.1404788259130605
OPENAI,DOMAIN_EDUCATIONAL,2cf0d6b049cb36f7e480fa75,15,MATCHED_NEG,18502,12,0,0.38479837694219277,4.305503451191355,-1.2895908197101815,-2.3402244627303985,5.058580654216609,0.8783444267188327
GOOGLE,BASELINE,c20b8018cce419d7c431fa6e,8,MATCHED_NEG,16826,12,0,-0.36422505327767546,-0.7290881641024503,-3.006754617234636,-1.5815036310738635,-1.9544883562614679,0.06211300856912147
OPENAI,DOMAIN_ORGANIZATIONAL,5a24c7fd25d3c0f5c150c966,19,LINEAGE_POS,26556,12,0,0.2416945863690596,3.8521182637137406,-1.7145104042914205,-1.3808526007842743,2.399625334390257,0.8030281497789967
OPENAI,DOMAIN_ORGANIZATIONAL,c95a16709f7b9cf93641353d,13,MATCHED_NEG,3197,12,0,-0.5365962912378354,3.3538833338928766,1.0619766004133446,4.7528970869438965,-0.4890164861608775,-0.16759879656393584
OPENAI,BASELINE,3db1e530973dc42ce576a4de,3,LINEAGE_POS,16583,12,0,3.8616571837406592,6.414278291369469,26.329159533305965,25.9834758170398,1.8772252892284902,3.713043455006919
OPENAI,SURFACE_TERM_REDACT,3db1e530973dc42ce576a4de,3,LINEAGE_POS,16583,12,0,3.8616571837406592,6.414278291369469,26.329159533305965,25.9834758170398,1.8772252892284902,3.713043455006919
OPENAI,SURFACE_MARKDOWN_FLATTEN,3db1e530973dc42ce576a4de,3,LINEAGE_POS,16034,12,0,3.4295841977623556,7.027988548619024,20.029138682714642,2.092526085741278,-0.7883300887585093,3.124146158667586
OPENAI,SURFACE_CASE_PUNCT_NORMALIZED,3db1e530973dc42ce576a4de,3,LINEAGE_POS,12958,12,0,0.992978571192613,10.138022110719003,-3.826078662980722,-7.43370079274195,1.4482447816332744,1.0149420777274867
OPENAI,DOMAIN_ORGANIZATIONAL,4446db0aa45f35361935d5fb,26,LINEAGE_POS,9954,12,0,0.7335976827889876,6.912130362238158,1.7780076623527465,-2.982632080846729,5.259712966480077,0.6473671559907953
OPENAI,DOMAIN_TECHNICAL,ca5ebb40d2a93663bcf39f14,31,LINEAGE_POS,16039,12,0,0.9234322907699838,9.708447019382277,-0.8362111348016678,-2.288912892589359,7.434573938557806,1.3043947851124964
OPENAI,DOMAIN_EDUCATIONAL,3a4fb3b8ba7785db1a17db1e,10,MATCHED_NEG,7453,12,0,-2.530135288065986,-4.789303184419893,0.8369255013091565,4.82033558779416,-11.135322127050022,-2.562863089870274
OPENAI,DOMAIN_TECHNICAL,7a16f024bed6913142c60f48,4,MATCHED_NEG,26915,12,0,2.464878138160401,11.659467012378446,9.410926839976156,12.615333838500419,12.125531709520502,2.53555179763962
OPENAI,DOMAIN_EDUCATIONAL,39885d208c881e4a8b63d2b2,13,LINEAGE_POS,13877,12,0,0.4867582051317061,7.536456218128703,-1.0447219732418684,-2.0273200132226883,3.7000833290366164,1.0149117952320945
OPENAI,DOMAIN_EDUCATIONAL,0e22c4ab78810f61766b54ce,11,LINEAGE_POS,15909,12,0,0.004801573967832956,5.590592541892092,-1.0572241350312888,-2.310698513554813,4.964575677013928,0.8745869921406199
OPENAI,DOMAIN_ORGANIZATIONAL,44f10329dc008d570a885892,4,LINEAGE_POS,12505,12,0,0.2533961616645336,5.534079788068107,-1.3670778010478932,-1.9110103754738006,3.1905348116905814,0.8136519209636397
OPENAI,DOMAIN_ORGANIZATIONAL,a762d910e128981a074fd9e4,23,LINEAGE_POS,20411,12,0,0.20618663062976783,3.708245671435879,0.4141617418354051,-0.7085069227388517,4.59482717214421,1.1627164796274494
OPENAI,DOMAIN_TECHNICAL,9296ed30c71fe8f57894922c,5,MATCHED_NEG,8908,12,0,-0.4917678056393797,0.6497121807578292,1.7004154784817418,-1.1403928135359638,0.308681964486479,-0.20037407272230273
OPENAI,DOMAIN_TECHNICAL,6025a9abab7b3409c8560c50,38,LINEAGE_POS,25393,12,0,0.5747585964186521,5.013236589458202,2.0508808838592287,0.5482619875099002,5.37458092938798,1.2590891883180564
OPENAI,DOMAIN_ORGANIZATIONAL,b62f32069daba1c032182023,2,LINEAGE_POS,17892,12,0,0.12872525176303787,2.9390774839841223,-1.3134824291462102,-2.7760007807653126,2.4822434775563136,0.5227692496398549
OPENAI,BASELINE,ee187fb483cfa1ae256e6f5a,2,LINEAGE_POS,24335,12,0,0.1793719656812261,1.6106531130078863,-0.41819657844843716,-1.1813164817446073,3.4003723605720553,0.6911890116320355
OPENAI,SURFACE_TERM_REDACT,ee187fb483cfa1ae256e6f5a,2,LINEAGE_POS,24335,12,0,0.1793719656812261,1.6106531130078863,-0.41819657844843716,-1.1813164817446073,3.4003723605720553,0.6911890116320355
OPENAI,SURFACE_MARKDOWN_FLATTEN,ee187fb483cfa1ae256e6f5a,2,LINEAGE_POS,23861,12,0,0.3319786513965691,2.0399361399961418,0.2875016512953219,-0.14525545976181808,3.5179285722169715,0.608113507530046
OPENAI,SURFACE_CASE_PUNCT_NORMALIZED,ee187fb483cfa1ae256e6f5a,2,LINEAGE_POS,22608,12,0,-0.03842020743647645,2.5027796183348614,-3.457438152372587,-3.9929649778589282,0.980053741668342,0.1933661154058107
OPENAI,BASELINE,c880f77c6931f28d1f4acdeb,29,LINEAGE_POS,22529,12,0,-0.1651521075591151,1.3649977774902298,0.2793699635074769,-2.0658949064443806,0.8111556429530614,0.3898172665807901
OPENAI,SURFACE_TERM_REDACT,c880f77c6931f28d1f4acdeb,29,LINEAGE_POS,22529,12,0,-0.1651521075591151,1.3649977774902298,0.2793699635074769,-2.0658949064443806,0.8111556429530614,0.3898172665807901
OPENAI,SURFACE_MARKDOWN_FLATTEN,c880f77c6931f28d1f4acdeb,29,LINEAGE_POS,21986,12,0,0.01622480369164206,1.94083384807593,1.0721097449674368,-0.8068299827272921,1.0471809453067338,0.3112478432426067
OPENAI,SURFACE_CASE_PUNCT_NORMALIZED,c880f77c6931f28d1f4acdeb,29,LINEAGE_POS,20825,12,0,-0.3496598456260871,2.4066678277659195,-3.0225967599877963,-4.422463957793612,-2.0690950088507147,-0.1937009649988344
ANTHROPIC,BASELINE,042b86f243a9ee3dbeaabee6,16,MATCHED_NEG,13435,12,0,-1.0007547239983854,-2.060070772632187,-1.7188427382573375,-1.258115441051173,-2.9518702000916233,-0.4379412208267276
OPENAI,DOMAIN_EDUCATIONAL,ec34dc9f1fe58a3af4c1906a,13,MATCHED_NEG,4773,12,0,2.0677855789477433,18.220851431661224,0.267283293088862,1.3535812014840447,11.135727941965675,1.941937908891279
GOOGLE,BASELINE,c6886fe73d6c2e302f05e2cd,28,LINEAGE_POS,22740,12,0,0.04865800431983913,3.572221901500434,-2.120352277036737,-0.22722873523987186,1.2512579340084242,0.7041708256380427
ANTHROPIC,BASELINE,bb09dac792c05aa61ec15dfc,10,MATCHED_NEG,11019,12,0,-2.0574342832098145,3.6905375634351243,1.7735227149065578,6.12733545967024,-8.301807554776564,-1.7363778669788716
GOOGLE,BASELINE,9f75cb35892be4dcfb8f14f5,5,MATCHED_NEG,12492,12,0,-0.08787259642209935,3.9478662026946276,-3.57721770934066,-1.5800303716969513,1.4925556273910217,0.4885458357797384
OPENAI,DOMAIN_TECHNICAL,316e5c22505a468903936aac,7,MATCHED_NEG,21200,12,0,0.23828817650870215,2.3368256174223725,1.2017093727300558,-0.7942174727638713,1.7853302018410422,0.5905784495908318
OPENAI,DOMAIN_ORGANIZATIONAL,91191ca1170264709934e2b5,14,MATCHED_NEG,23749,12,0,0.4739351345914883,5.595669945388028,0.06603565502654196,-1.973512265209018,1.5730466487310242,0.806526136789605
OPENAI,DOMAIN_EDUCATIONAL,b6ced0511e139d5b8e0d80a2,21,LINEAGE_POS,15684,12,0,0.3290725346109139,3.3210350903384125,3.418591657211671,6.611674377935017,3.600087528802398,0.8040066461307566
OPENAI,DOMAIN_ORGANIZATIONAL,002f72d8048238ce74b6244c,20,MATCHED_NEG,22097,12,0,0.5598883258601675,2.966811066772266,4.274508086776521,-1.6751079685290198,-3.6980610214742202,0.11802531576816827
OPENAI,BASELINE,54874e68ef32c588c928bc10,29,MATCHED_NEG,20578,12,0,-0.34663660370354293,-2.161570730633785,1.4788253517323424,-1.173227024351109,-4.975873169331273,-0.21873154725947389
OPENAI,SURFACE_TERM_REDACT,54874e68ef32c588c928bc10,29,MATCHED_NEG,20578,12,0,-0.34663660370354293,-2.161570730633785,1.4788253517323424,-1.173227024351109,-4.975873169331273,-0.21873154725947389
OPENAI,SURFACE_MARKDOWN_FLATTEN,54874e68ef32c588c928bc10,29,MATCHED_NEG,20248,12,0,-0.0707940267092622,-1.811782699750058,3.478432200551074,-0.4727769321062487,-4.653682106306125,-0.2591096011853386
OPENAI,SURFACE_CASE_PUNCT_NORMALIZED,54874e68ef32c588c928bc10,29,MATCHED_NEG,19295,12,0,-0.680207144924819,-1.5154381323210653,-2.6058657914417953,-3.998779981486106,-3.193077732529237,-0.47405885785685387
OPENAI,DOMAIN_TECHNICAL,542a6443b50d560661026808,19,MATCHED_NEG,16707,12,0,0.18495276805455607,5.5510573604583335,-1.9534223624351301,-1.7779399426155238,4.281706608406264,0.9658163257876137
GOOGLE,BASELINE,352166efb6f4d0402b2f1af3,7,MATCHED_NEG,21877,12,0,-1.329252989883582,-4.270960575316016,-2.427596655515715,-0.8243233698540008,-4.361208344543373,-0.6101732276219514
OPENAI,BASELINE,65990f8d3119d468ea532202,15,LINEAGE_POS,21826,12,0,1.4131732577567697,9.69017240515694,-0.5967163345663602,-1.8052908136920889,9.623735179984031,1.7779396280468962
OPENAI,SURFACE_TERM_REDACT,65990f8d3119d468ea532202,15,LINEAGE_POS,21826,12,0,1.4131732577567697,9.69017240515694,-0.5967163345663602,-1.8052908136920889,9.623735179984031,1.7779396280468962
OPENAI,SURFACE_MARKDOWN_FLATTEN,65990f8d3119d468ea532202,15,LINEAGE_POS,21282,12,0,1.3347066259371485,8.272920403217217,0.017400785119672024,-0.6467716539392736,7.952916341126434,1.4201402658403774
OPENAI,SURFACE_CASE_PUNCT_NORMALIZED,65990f8d3119d468ea532202,15,LINEAGE_POS,20020,12,0,1.0190023277307647,9.17144042887276,-3.0323810200078096,-4.731579945826528,6.010319672608749,0.982416769881422
GOOGLE,BASELINE,fcf58f6f3efdb358524a07db,23,MATCHED_NEG,16185,12,0,-1.1529427046750103,-1.547681738500461,-3.6273839696178545,-1.3198530686049743,-4.42064023546661,-0.5145273924159642
OPENAI,DOMAIN_EDUCATIONAL,66ff41c6ad468d0b82ccad84,10,LINEAGE_POS,11843,12,0,-0.175291399482874,3.325119669274774,-2.2606585558681163,-2.747336132605068,1.1047106896547434,0.14726865824265564
