SEQUENCE_NO,EXPERIMENT_ID,SOURCE_PATH,DESTINATION_PATH,DESTINATION_BUCKET,POLICY_ORIGIN,SIZE_BYTES,SOURCE_MTIME_NS_BEFORE,SOURCE_SHA256,DESTINATION_SHA256,HASH_VERIFIED,COPY_STATUS,ERROR
518,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\05_COMMANDS\00_CREATE_WF1_B_FOLDER_STRUCTURE.ps1,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\05_COMMANDS\00_CREATE_WF1_B_FOLDER_STRUCTURE.ps1,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,586,1789334124284368400,b3fbe9d9f018a913526fc2bd4ff3055ff7f5068f26a6b5c214e3693ed442395c,b3fbe9d9f018a913526fc2bd4ff3055ff7f5068f26a6b5c214e3693ed442395c,True,COPIED_AND_VERIFIED,
519,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\05_COMMANDS\03_INSPECT_WILDCHAT_SCHEMA.ps1,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\05_COMMANDS\03_INSPECT_WILDCHAT_SCHEMA.ps1,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,307,1789334752105950900,035783d3090ca948dd36d929ccaf7a0c7618532d4551f5eec6022ebbde5ed319,035783d3090ca948dd36d929ccaf7a0c7618532d4551f5eec6022ebbde5ed319,True,COPIED_AND_VERIFIED,
520,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\05_COMMANDS\04_SELECT_AND_DOWNLOAD_FRESH_CONFIRMATION.ps1,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\05_COMMANDS\04_SELECT_AND_DOWNLOAD_FRESH_CONFIRMATION.ps1,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,3953,1789334941632301900,4cca146142deb4d12a65b6a214dbb32db65eac625a3c368c97c2bd4508b34b7f,4cca146142deb4d12a65b6a214dbb32db65eac625a3c368c97c2bd4508b34b7f,True,COPIED_AND_VERIFIED,
521,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\05_COMMANDS\05_RUN_FRESH_SHARD14_F2_BASELINE.ps1,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\05_COMMANDS\05_RUN_FRESH_SHARD14_F2_BASELINE.ps1,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,463,1789478735195027300,023cfc14a21c14dc9f9b571ac9b5b23d397387a6762e154f8ac4f2a1ede8b0db,023cfc14a21c14dc9f9b571ac9b5b23d397387a6762e154f8ac4f2a1ede8b0db,True,COPIED_AND_VERIFIED,
522,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\01_WILDCHAT_SCHEMA.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\07_OUTPUT\01_WILDCHAT_SCHEMA.txt,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,137522,1789334753587844000,7b9e4b06c8dc34a6332c90427cdf71014a4c6a30b1a3d33df049c433ec7d781e,7b9e4b06c8dc34a6332c90427cdf71014a4c6a30b1a3d33df049c433ec7d781e,True,COPIED_AND_VERIFIED,
523,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\F2_RUNNER_DISCOVERY.txt,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\07_OUTPUT\F2_RUNNER_DISCOVERY.txt,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,36340,1789335507938954900,ebe5a89fd3e6ff2e76285ab55059fa52d458d8fde0deacfac5c139c591a6546e,ebe5a89fd3e6ff2e76285ab55059fa52d458d8fde0deacfac5c139c591a6546e,True,COPIED_AND_VERIFIED,
524,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\00_PREFLIGHT\PRE_EXTERNAL_THRESHOLDS.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\00_PREFLIGHT\PRE_EXTERNAL_THRESHOLDS.json,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,2168,1789335713378347900,6e6f476c4434e4396ab44b6f12af33269b0a00053977c1e55b32cd4ff2ca375d,6e6f476c4434e4396ab44b6f12af33269b0a00053977c1e55b32cd4ff2ca375d,True,COPIED_AND_VERIFIED,
525,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\00_PREFLIGHT\train-00014-of-00086_SCHEMA.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\00_PREFLIGHT\train-00014-of-00086_SCHEMA.json,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,7708,1789335713462557300,9c276402383d42c1e81a172fa01df683395c9ad0a7ed3c40964de4d6253858ab,9c276402383d42c1e81a172fa01df683395c9ad0a7ed3c40964de4d6253858ab,True,COPIED_AND_VERIFIED,
526,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\00_PREFLIGHT\WINDOW_MARGIN_THRESHOLDS.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\00_PREFLIGHT\WINDOW_MARGIN_THRESHOLDS.json,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,279,1789335713448580400,fb25d667d59ef41718da7c9c9ed21f954650270aa3b08a3c914822a0caa0bf20,fb25d667d59ef41718da7c9c9ed21f954650270aa3b08a3c914822a0caa0bf20,True,COPIED_AND_VERIFIED,
527,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\01_EXTERNAL_FEATURES\EXTRACTION_COUNTS.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\01_EXTERNAL_FEATURES\EXTRACTION_COUNTS.json,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,232,1789336561000049700,314406da126ff9f86d3c04ad5ad17a79910234d8f9c7cbe2ff24531d1a50d52d,314406da126ff9f86d3c04ad5ad17a79910234d8f9c7cbe2ff24531d1a50d52d,True,COPIED_AND_VERIFIED,
528,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\04_WINDOWS\WINDOW_EXTERNAL_RARITY.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\04_WINDOWS\WINDOW_EXTERNAL_RARITY.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,3068,1789336565821026300,4f15537d7bb80bf926ef8fafdc7987320af162c55c2a7cd5fda81105d74aa767,4f15537d7bb80bf926ef8fafdc7987320af162c55c2a7cd5fda81105d74aa767,True,COPIED_AND_VERIFIED,
529,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\05_NUISANCE\CEM_BALANCE.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\05_NUISANCE\CEM_BALANCE.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,110,1789336565887030500,4faeb385bab2e1837a79e88596953a61abf0d9fd3d50c90287fde44687262276,4faeb385bab2e1837a79e88596953a61abf0d9fd3d50c90287fde44687262276,True,COPIED_AND_VERIFIED,
530,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\05_NUISANCE\LANGUAGE_DISTRIBUTION.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\05_NUISANCE\LANGUAGE_DISTRIBUTION.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,668,1789336565976666400,fbd05ac2c79a311e95637d6327c8e33f7c94d8a71db97d9c46384eab0c2e83f4,fbd05ac2c79a311e95637d6327c8e33f7c94d8a71db97d9c46384eab0c2e83f4,True,COPIED_AND_VERIFIED,
531,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\05_NUISANCE\MODEL_DISTRIBUTION.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\05_NUISANCE\MODEL_DISTRIBUTION.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,59,1789336565972667700,d377f0a1faf0cb899f1cf1e371e690dbae2cd3c8ada6aec42d72639bb5924174,d377f0a1faf0cb899f1cf1e371e690dbae2cd3c8ada6aec42d72639bb5924174,True,COPIED_AND_VERIFIED,
532,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\05_NUISANCE\MODEL_LANGUAGE_STRATA_90TOL.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\05_NUISANCE\MODEL_LANGUAGE_STRATA_90TOL.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,666,1789336566014643000,097ffbd499ca54840ef5381081773da684ea62825a54597a6eec59f2679e70c5,097ffbd499ca54840ef5381081773da684ea62825a54597a6eec59f2679e70c5,True,COPIED_AND_VERIFIED,
533,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\06_NEAREST\NEAREST250_MAHALANOBIS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\06_NEAREST\NEAREST250_MAHALANOBIS.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,68803,1789336565300736200,25e42cd8f86fc1c4e2a3ba34f3a14848fd5fe2cd96b1d48c3d758ab901f6dc83,25e42cd8f86fc1c4e2a3ba34f3a14848fd5fe2cd96b1d48c3d758ab901f6dc83,True,COPIED_AND_VERIFIED,
534,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\06_NEAREST\NEAREST250_STRICT_COMPOSITE.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\06_NEAREST\NEAREST250_STRICT_COMPOSITE.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,68808,1789336565311751300,e7f6bcf9486c468b213986f143156f7ac275f2df6a475b24b62506fc97e0982d,e7f6bcf9486c468b213986f143156f7ac275f2df6a475b24b62506fc97e0982d,True,COPIED_AND_VERIFIED,
535,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\00_PREFLIGHT\PRE_EXTERNAL_THRESHOLDS.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\00_PREFLIGHT\PRE_EXTERNAL_THRESHOLDS.json,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,2168,1789335713378347900,6e6f476c4434e4396ab44b6f12af33269b0a00053977c1e55b32cd4ff2ca375d,6e6f476c4434e4396ab44b6f12af33269b0a00053977c1e55b32cd4ff2ca375d,True,COPIED_AND_VERIFIED,
536,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\00_PREFLIGHT\train-00014-of-00086_SCHEMA.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\00_PREFLIGHT\train-00014-of-00086_SCHEMA.json,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,7708,1789335713462557300,9c276402383d42c1e81a172fa01df683395c9ad0a7ed3c40964de4d6253858ab,9c276402383d42c1e81a172fa01df683395c9ad0a7ed3c40964de4d6253858ab,True,COPIED_AND_VERIFIED,
537,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\00_PREFLIGHT\WINDOW_MARGIN_THRESHOLDS.json,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\00_PREFLIGHT\WINDOW_MARGIN_THRESHOLDS.json,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,279,1789335713448580400,fb25d667d59ef41718da7c9c9ed21f954650270aa3b08a3c914822a0caa0bf20,fb25d667d59ef41718da7c9c9ed21f954650270aa3b08a3c914822a0caa0bf20,True,COPIED_AND_VERIFIED,
538,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\05_NUISANCE\CEM_BALANCE.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\05_NUISANCE\CEM_BALANCE.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,110,1789336565887030500,4faeb385bab2e1837a79e88596953a61abf0d9fd3d50c90287fde44687262276,4faeb385bab2e1837a79e88596953a61abf0d9fd3d50c90287fde44687262276,True,COPIED_AND_VERIFIED,
539,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\05_NUISANCE\LANGUAGE_DISTRIBUTION.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\05_NUISANCE\LANGUAGE_DISTRIBUTION.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,668,1789336565976666400,fbd05ac2c79a311e95637d6327c8e33f7c94d8a71db97d9c46384eab0c2e83f4,fbd05ac2c79a311e95637d6327c8e33f7c94d8a71db97d9c46384eab0c2e83f4,True,COPIED_AND_VERIFIED,
540,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\05_NUISANCE\MODEL_DISTRIBUTION.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\05_NUISANCE\MODEL_DISTRIBUTION.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,59,1789336565972667700,d377f0a1faf0cb899f1cf1e371e690dbae2cd3c8ada6aec42d72639bb5924174,d377f0a1faf0cb899f1cf1e371e690dbae2cd3c8ada6aec42d72639bb5924174,True,COPIED_AND_VERIFIED,
541,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\05_NUISANCE\MODEL_LANGUAGE_STRATA_90TOL.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\05_NUISANCE\MODEL_LANGUAGE_STRATA_90TOL.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,666,1789336566014643000,097ffbd499ca54840ef5381081773da684ea62825a54597a6eec59f2679e70c5,097ffbd499ca54840ef5381081773da684ea62825a54597a6eec59f2679e70c5,True,COPIED_AND_VERIFIED,
542,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\06_NEAREST\NEAREST250_MAHALANOBIS.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\06_NEAREST\NEAREST250_MAHALANOBIS.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,68803,1789336565300736200,25e42cd8f86fc1c4e2a3ba34f3a14848fd5fe2cd96b1d48c3d758ab901f6dc83,25e42cd8f86fc1c4e2a3ba34f3a14848fd5fe2cd96b1d48c3d758ab901f6dc83,True,COPIED_AND_VERIFIED,
543,EXP-015,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\06_NEAREST\NEAREST250_STRICT_COMPOSITE.csv,C:\RSOS\RSOS_CANONICAL_EXPERIMENT_CHAIN\032_EXP-015__WF1_B_External_Population_Confirmation\00_CONTROL\UNCLASSIFIED_SOURCE\09_ADJUDICATION\WF1_B_FINAL_AUTHORITY_R3\06_NEAREST\NEAREST250_STRICT_COMPOSITE.csv,UNCLASSIFIED,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET,68808,1789336565311751300,e7f6bcf9486c468b213986f143156f7ac275f2df6a475b24b62506fc97e0982d,e7f6bcf9486c468b213986f143156f7ac275f2df6a475b24b62506fc97e0982d,True,COPIED_AND_VERIFIED,
