source_family,artifact_classes,score,size_bytes,modified_utc,content_terms,path
F2,,3,302,2026-09-10T21:21:56.896782+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\10_COMPOSITION_PATH_INDEPENDENCE.csv
F2,,3,203,2026-09-10T21:21:56.896782+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\11_INVERSE_RECOVERY.csv
F2,,3,1967,2026-09-10T21:22:08.991672+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\13_TRANSPORT_EFFECT_VECTORS.csv
F2,,3,29,2026-09-10T21:21:49.944055+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\15_MISSING_CELLS.csv
F2,,3,6982027,2026-09-11T22:14:38.213304+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE.zip
F2,,3,1794,2026-09-10T22:53:12.868257+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V6_CLEAN_FINGERPRINT_CONFIRMATORY_REPLICATION\08_CONDITION_RESULTS.csv
F2,,3,2163,2026-09-10T22:54:18.963107+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V6_CLEAN_FINGERPRINT_CONFIRMATORY_REPLICATION\09_COORDINATE_CONTRASTS.csv
F2,,3,104,2026-09-10T22:55:18.915465+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V6_CLEAN_FINGERPRINT_CONFIRMATORY_REPLICATION\12_HELDOUT_GENERALIZATION.csv
F2,,3,475,2026-09-10T22:55:18.936370+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V6_CLEAN_FINGERPRINT_CONFIRMATORY_REPLICATION\14_ABLATION_GRADIENT.csv
F2,,3,29,2026-09-10T22:52:49.087013+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V6_CLEAN_FINGERPRINT_CONFIRMATORY_REPLICATION\15_MISSING_CELLS.csv
F2,,3,1765,2026-09-10T21:18:28.516375+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V6_STRUCTURAL_FINGERPRINT_VECTOR\08_CONDITION_RESULTS.csv
F2,,3,2283,2026-09-10T21:19:24.373650+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V6_STRUCTURAL_FINGERPRINT_VECTOR\09_COORDINATE_CONTRASTS.csv
F2,,3,107,2026-09-10T21:20:23.334667+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V6_STRUCTURAL_FINGERPRINT_VECTOR\12_HELDOUT_GENERALIZATION.csv
F2,,3,467,2026-09-10T21:20:23.350930+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V6_STRUCTURAL_FINGERPRINT_VECTOR\14_ABLATION_GRADIENT.csv
F2,,3,29,2026-09-10T21:18:20.415785+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V6_STRUCTURAL_FINGERPRINT_VECTOR\15_MISSING_CELLS.csv
F2,,3,394,2026-09-10T21:21:56.893745+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\09_TRANSPORT_PRESERVATION.csv
F2,,3,302,2026-09-10T21:21:56.896782+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\10_COMPOSITION_PATH_INDEPENDENCE.csv
F2,,3,203,2026-09-10T21:21:56.896782+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\11_INVERSE_RECOVERY.csv
F2,,3,1967,2026-09-10T21:22:08.991672+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\13_TRANSPORT_EFFECT_VECTORS.csv
F2,,3,29,2026-09-10T21:21:49.944055+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\15_MISSING_CELLS.csv
F2,,3,99198,2026-09-12T01:16:20.206765+00:00,,C:\RSOS\Training data\F2_C_THREE_MATCH_AUDIT.zip
F2,,3,122,2026-09-12T01:16:20.021755+00:00,,C:\RSOS\Training data\F2_C_THREE_MATCH_AUDIT\F2_C_CLUSTER_RESULT.json
F2,,3,1139,2026-09-12T01:16:20.021755+00:00,,C:\RSOS\Training data\F2_C_THREE_MATCH_AUDIT\F2_C_MATCH_INDEPENDENCE.json
F2,,3,4083,2026-09-12T01:16:17.811970+00:00,,C:\RSOS\Training data\F2_C_THREE_MATCH_AUDIT\RUN_F2_C_MATCH_AUDIT.py
F2,,3,560865201,2026-09-11T21:22:44.682277+00:00,,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip
F2,,3,560865201,2026-09-11T21:22:44.682277+00:00,,C:\RSOS\Training data\F2_EXTERNAL_POPULATION_RARITY\F2_EXTERNAL_POPULATION_RARITY_COMPLETE_PACKAGE\F2_EXTERNAL_POPULATION_RARITY_COMPLETE.zip
F2,,3,84942,2026-09-12T00:30:48.033504+00:00,,C:\RSOS\Training data\F2_MASTER_HANDOFF_PACKAGE\F2_B_CORRECTED_EXTERNAL_RARITY_RESULTS.zip
F2,,3,6982027,2026-09-11T22:14:38.213304+00:00,,C:\RSOS\Training data\F2_MASTER_HANDOFF_PACKAGE\F2_BR1_REVIEW_BUNDLE.zip
F2|V11,,3,122,2026-09-11T02:42:32.445927+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V11_OPENAI_RELATIONAL_GRAPH_FINGERPRINT_FINAL\00A_VALID_TEXT_COMPLETENESS.json
F2|V11,,3,3082210,2026-09-11T02:42:32.132251+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V11_OPENAI_RELATIONAL_GRAPH_FINGERPRINT_FINAL\01_RAW_RESPONSES.jsonl
F2|V11,,3,0,2026-09-11T00:59:58.386092+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V11_OPENAI_RELATIONAL_GRAPH_FINGERPRINT_FINAL\02_ERRORS.jsonl
F2|V11,,3,10,2026-09-11T02:42:32.445927+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V11_OPENAI_RELATIONAL_GRAPH_FINGERPRINT_FINAL\15_MISSING_CELLS.csv
F2|V11,,3,122,2026-09-11T02:42:32.445927+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V11_OPENAI_RELATIONAL_GRAPH_FINGERPRINT_FINAL\00A_VALID_TEXT_COMPLETENESS.json
F2|V11,,3,0,2026-09-11T00:59:58.386092+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V11_OPENAI_RELATIONAL_GRAPH_FINGERPRINT_FINAL\02_ERRORS.jsonl
F2|V11,,3,10,2026-09-11T02:42:32.445927+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V11_OPENAI_RELATIONAL_GRAPH_FINGERPRINT_FINAL\15_MISSING_CELLS.csv
F2|V12,,3,108,2026-09-11T15:55:35.431417+00:00,,C:\RSOS\RSOS_TRAINING_DATA_V12_V18_COMPARISON\04_F2_V15_V16_LINEAGE_RARITY\F2_COMPRESSION_RECONSTRUCTION_TESTS.csv
F2|V12,,3,118,2026-09-11T15:55:35.431417+00:00,,C:\RSOS\RSOS_TRAINING_DATA_V12_V18_COMPARISON\04_F2_V15_V16_LINEAGE_RARITY\F2_LINEAGE_DIRECTIONALITY_TESTS.csv
F2|V12,,3,1273,2026-09-11T14:44:32.225250+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN\00B_SMOKE_TEST.json
F2|V12,,3,194,2026-09-11T14:43:42.732604+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN\00D_PREFLIGHT_SUMMARY.json
F2|V12,,3,106,2026-09-11T14:43:02.720855+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\01_CANONICAL_INPUTS\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN\19_SOURCE_PROVENANCE.csv
F2|V12,,3,194,2026-09-11T22:07:42.591789+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\04_V12_AUTHENTIC_10_EDGE_TOPOLOGY.csv
F2|V12,,3,194,2026-09-11T22:07:42.591789+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\04_V12_AUTHENTIC_10_EDGE_TOPOLOGY.csv
F2|V12,,3,1273,2026-09-11T14:44:32.225250+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN\00B_SMOKE_TEST.json
F2|V12,,3,194,2026-09-11T14:43:42.732604+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN\00D_PREFLIGHT_SUMMARY.json
F2|V12,,3,106,2026-09-11T14:43:02.720855+00:00,,C:\RSOS\Training data\F2_BR0_FULL_FINGERPRINT_RECOVERY\F2_BR1_REVIEW_BUNDLE\V12_RELATIONAL_TOPOLOGY_CAUSAL_MAP_CLEAN\19_SOURCE_PROVENANCE.csv
F2|V12,,3,1458640,2026-09-11T16:08:09.673205+00:00,,C:\RSOS\Training data\LMARENA_V12_V18_UPDATED\05_F2_LINEAGE\F2_LINEAGE_PARENT_CANDIDATES.parquet
F2|V12|WF1-A|WF1-B,,3,76314,2026-09-13T21:56:06.235827+00:00,,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\F2_B_CORRECTED_EXTERNAL_RARITY_RESULTS.zip
UNRESOLVED,,3,410903,2026-09-11T19:48:45.003224+00:00,holdout|operator|adjudication,C:\RSOS\BR2_DIRECTORY_INVENTORY\DOCUMENTS_RSOS_FULL_INVENTORY.csv
UNRESOLVED,,3,569599,2026-09-11T20:42:04.874599+00:00,holdout|operator|adjudication,C:\RSOS\FULL_DIRECTORY_INVENTORY\C__Users_user_Documents_RSOS.csv
UNRESOLVED,FREEZE_OR_MANIFEST,3,427,2026-09-12T04:48:10.177694+00:00,,C:\RSOS\H1_INPUTS\00_H1_INPUT_MANIFEST.csv
UNRESOLVED,FREEZE_OR_MANIFEST,3,407,2026-09-12T04:48:16.287842+00:00,,C:\RSOS\H1_INPUTS\00_H1_INPUT_SHA256.csv
UNRESOLVED,CONTEXT_OR_ID_MAP,3,74762,2026-09-09T00:24:27.465133+00:00,,C:\RSOS\replication\01_BLINDED_prompt_deck.csv
UNRESOLVED,FREEZE_OR_MANIFEST,3,566,2026-09-10T16:34:47.404874+00:00,,C:\RSOS\RSOS  Python Results\API_FINGERPRINT_EXPERIMENT_V1\00A_PRE_API_HASH_LOCK.json
UNRESOLVED,THRESHOLD_OR_SCORING_RULE,3,563940,2026-09-10T16:34:48.032180+00:00,,C:\RSOS\RSOS  Python Results\API_FINGERPRINT_EXPERIMENT_V1\04_FINGERPRINT_SCORES.csv
UNRESOLVED,FREEZE_OR_MANIFEST,3,1364,2026-09-10T16:34:48.267326+00:00,,C:\RSOS\RSOS  Python Results\API_FINGERPRINT_EXPERIMENT_V1\10_RESULT_HASHES.csv
UNRESOLVED,FREEZE_OR_MANIFEST,3,66,2026-09-10T18:25:28.484893+00:00,,C:\RSOS\RSOS  Python Results\API_PATHWAY_ATTRACTOR_V4_FULL\04_FROZEN_SPECIFICATION_SHA256.txt
UNRESOLVED,,3,3278,2026-09-10T03:12:10.372882+00:00,detector|matched|surface,C:\RSOS\RSOS  Python Results\FINAL_FALSIFICATION_RESULTS\FINAL_METHOD.json
UNRESOLVED,CONTROL_SUBSET,3,2887,2026-09-10T02:47:20.437894+00:00,,C:\RSOS\RSOS  Python Results\KERNEL_GRAPH_EXTERNAL_CONTROL\EXPERIMENT_METHOD.json
UNRESOLVED,CONTROL_SUBSET,3,21053518,2026-09-10T02:59:17.684097+00:00,,C:\RSOS\RSOS  Python Results\KERNEL_GRAPH_EXTERNAL_CONTROL\EXTERNAL_CONTROL_FULL_RESULTS.txt
UNRESOLVED,CONTROL_SUBSET,3,2335,2026-09-10T02:47:19.385892+00:00,,C:\RSOS\RSOS  Python Results\KERNEL_GRAPH_EXTERNAL_CONTROL\EXTERNAL_EDGE_PREVALENCE.csv
UNRESOLVED,CONTROL_SUBSET,3,245,2026-09-10T02:47:20.435896+00:00,,C:\RSOS\RSOS  Python Results\KERNEL_GRAPH_EXTERNAL_CONTROL\EXTERNAL_KERNEL_DISTRIBUTION.csv
UNRESOLVED,CONTROL_SUBSET,3,4030,2026-09-10T02:47:19.805074+00:00,,C:\RSOS\RSOS  Python Results\KERNEL_GRAPH_EXTERNAL_CONTROL\EXTERNAL_LENGTH_STRATIFIED.csv
UNRESOLVED,CONTROL_SUBSET,3,373,2026-09-10T02:47:19.053639+00:00,,C:\RSOS\RSOS  Python Results\KERNEL_GRAPH_EXTERNAL_CONTROL\EXTERNAL_SOURCE_SUMMARY.csv
UNRESOLVED,CONTROL_SUBSET,3,74696,2026-09-10T02:47:20.400102+00:00,,C:\RSOS\RSOS  Python Results\KERNEL_GRAPH_EXTERNAL_CONTROL\EXTERNAL_TOP500_KERNEL_HITS.csv
UNRESOLVED,CONTROL_SUBSET,3,7011281,2026-09-10T02:51:06.097290+00:00,,C:\RSOS\RSOS  Python Results\KERNEL_GRAPH_EXTERNAL_CONTROL\KERNEL_GRAPH_EXTERNAL_CONTROL_UPLOAD.zip
UNRESOLVED,,3,3453,2026-09-10T00:33:51.370511+00:00,detector|surface|invariance,C:\RSOS\RSOS  Python Results\KEXT_V2_DIAGNOSTIC_OUTCOME\03_DYN_METHOD.json
UNRESOLVED,FREEZE_OR_MANIFEST,3,1179,2026-09-10T14:14:29.018187+00:00,,C:\RSOS\RSOS  Python Results\KEXT_V2_DIAGNOSTIC_OUTCOME\12_DIAGNOSTIC_HASHES.csv
UNRESOLVED,,3,27453,2026-09-10T14:47:57.144979+00:00,detector|matched|surface,C:\RSOS\RSOS  Python Results\KEXT_V4_FULL_RESTART.py
UNRESOLVED,MATCHED_SOURCE_SUBSET,3,1528980,2026-09-10T16:34:19.256111+00:00,,C:\RSOS\RSOS  Python Results\KEXT_V4_FULL_RESTART_RESULTS\V4_EXTERNAL_MATCHED.csv
UNRESOLVED,MATCHED_SOURCE_SUBSET,3,2509312,2026-09-10T16:34:19.114721+00:00,,C:\RSOS\RSOS  Python Results\KEXT_V4_FULL_RESTART_RESULTS\V4_RSOS_MATCHED.csv
UNRESOLVED,FREEZE_OR_MANIFEST,3,1161,2026-09-10T16:34:26.364534+00:00,,C:\RSOS\RSOS  Python Results\KEXT_V4_FULL_RESTART_RESULTS\V4_SOURCE_HASHES.csv
UNRESOLVED,SURFACE_INVARIANCE_PRIOR,3,404300,2026-09-10T00:33:50.421735+00:00,,C:\RSOS\RSOS  Python Results\RSOS_DYNAMICS_RESULTS\DYN_CROSS_REPRESENTATION_INVARIANCE.csv
UNRESOLVED,,3,3453,2026-09-10T00:33:51.370511+00:00,detector|surface|invariance,C:\RSOS\RSOS  Python Results\RSOS_DYNAMICS_RESULTS\DYN_METHOD.json
UNRESOLVED,FREEZE_OR_MANIFEST,3,128,2026-09-10T00:33:51.630328+00:00,,C:\RSOS\RSOS  Python Results\RSOS_DYNAMICS_RESULTS\DYN_SOURCE_HASHES.csv
UNRESOLVED,SURFACE_INVARIANCE_PRIOR,3,609,2026-09-09T23:50:44.156317+00:00,,C:\RSOS\RSOS  Python Results\RSOS_SYNTHESIS_RESULTS_CROSS DOMAIN\MASTER_METRICS.csv
UNRESOLVED,SURFACE_INVARIANCE_PRIOR,3,6292,2026-09-09T23:50:44.162194+00:00,,C:\RSOS\RSOS  Python Results\RSOS_SYNTHESIS_RESULTS_CROSS DOMAIN\MASTER_TOP_EVIDENCE_POINTERS.csv
UNRESOLVED,SURFACE_INVARIANCE_PRIOR,3,12117,2026-09-09T23:50:44.296721+00:00,,C:\RSOS\RSOS  Python Results\RSOS_SYNTHESIS_RESULTS_CROSS DOMAIN\RSOS_SYNTHESIS_RESULTS_UPLOAD.zip
UNRESOLVED,FREEZE_OR_MANIFEST,3,128,2026-09-10T00:09:30.271704+00:00,,C:\RSOS\RSOS  Python Results\RSOS_TRIGGER_FINGERPRINT_RESULTS\SOURCE_HASHES.csv
UNRESOLVED,PROVIDER_OR_MODEL_PRIOR,3,836,2026-09-10T00:09:29.671688+00:00,,C:\RSOS\RSOS  Python Results\RSOS_TRIGGER_FINGERPRINT_RESULTS\SRC_CROSS_MODEL_REACTION.csv
UNRESOLVED,PROVIDER_OR_MODEL_PRIOR,3,2717,2026-09-09T23:15:30.341281+00:00,,C:\RSOS\RSOS  Python Results\RSOS_W_RESULTS\W_MODEL_SUMMARY.csv
UNRESOLVED,FREEZE_OR_MANIFEST,3,128,2026-09-09T23:15:30.575351+00:00,,C:\RSOS\RSOS  Python Results\RSOS_W_RESULTS\W_SOURCE_HASHES.csv
UNRESOLVED,,3,26800,2026-09-10T16:26:26.206349+00:00,detector|feature|surface,C:\RSOS\RSOS  Python Results\RSOS_X4_EXTERNAL_NULL_V2.py
UNRESOLVED,FREEZE_OR_MANIFEST,3,5386,2026-09-10T16:26:35.774440+00:00,,C:\RSOS\RSOS  Python Results\RSOS_X4_EXTERNAL_NULL_V2\SOURCE_MANIFEST.csv
UNRESOLVED,FREEZE_OR_MANIFEST,3,863,2026-09-09T23:14:17.146348+00:00,,C:\RSOS\RSOS  Python Results\RSOS_Z2_RESULTS\Z2_RESULT_HASHES.csv
UNRESOLVED,FREEZE_OR_MANIFEST,3,128,2026-09-09T23:14:17.017463+00:00,,C:\RSOS\RSOS  Python Results\RSOS_Z2_RESULTS\Z2_SOURCE_HASHES.csv
UNRESOLVED,FREEZE_OR_MANIFEST,3,66,2026-09-10T18:57:03.969138+00:00,,C:\RSOS\RSOS  Python Results\V5_FOREST_FORENSIC_FULL\04_FROZEN_SPECIFICATION_SHA256.txt
UNRESOLVED,FREEZE_OR_MANIFEST,3,66,2026-09-10T22:16:55.481987+00:00,,C:\RSOS\RSOS  Python Results\V6_CLEAN_FINGERPRINT_CONFIRMATORY_REPLICATION\04_FROZEN_SPECIFICATION_SHA256.txt
UNRESOLVED,FEATURE_CONTRACT,3,2193136,2026-09-10T22:53:09.685030+00:00,,C:\RSOS\RSOS  Python Results\V6_CLEAN_FINGERPRINT_CONFIRMATORY_REPLICATION\06_RESPONSE_FEATURE_VECTOR.csv
UNRESOLVED,FREEZE_OR_MANIFEST,3,66,2026-09-10T20:28:46.813979+00:00,,C:\RSOS\RSOS  Python Results\V6_STRUCTURAL_FINGERPRINT_VECTOR\04_FROZEN_SPECIFICATION_SHA256.txt
UNRESOLVED,FEATURE_CONTRACT,3,2066327,2026-09-10T21:18:26.177917+00:00,,C:\RSOS\RSOS  Python Results\V6_STRUCTURAL_FINGERPRINT_VECTOR\06_RESPONSE_FEATURE_VECTOR.csv
UNRESOLVED,PROVIDER_OR_MODEL_PRIOR,3,7815317,2026-09-10T21:33:28.006339+00:00,,C:\RSOS\RSOS  Python Results\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\01_RAW_RESPONSES.jsonl
UNRESOLVED,PROVIDER_OR_MODEL_PRIOR,3,2870,2026-09-10T21:33:59.308982+00:00,,C:\RSOS\RSOS  Python Results\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\09_MODEL_STRUCTURAL_CONTRASTS.csv
UNRESOLVED,PROVIDER_OR_MODEL_PRIOR,3,382,2026-09-10T21:33:59.308982+00:00,,C:\RSOS\RSOS  Python Results\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\10_MODEL_EFFECT_VECTORS.csv
UNRESOLVED,PROVIDER_OR_MODEL_PRIOR,3,244,2026-09-10T21:33:59.324591+00:00,,C:\RSOS\RSOS  Python Results\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\11_CROSS_MODEL_VECTOR_SIMILARITY.csv
UNRESOLVED,PROVIDER_OR_MODEL_PRIOR,3,493,2026-09-10T21:33:59.340215+00:00,,C:\RSOS\RSOS  Python Results\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\12_SIGN_REPLICATION.csv
UNRESOLVED,PROVIDER_OR_MODEL_PRIOR,3,338,2026-09-10T21:34:03.681448+00:00,,C:\RSOS\RSOS  Python Results\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\13_HELDOUT_GENERALIZATION.csv
UNRESOLVED,PROVIDER_OR_MODEL_PRIOR,3,1243,2026-09-10T21:34:03.681448+00:00,,C:\RSOS\RSOS  Python Results\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\14_TOKEN_SIGNATURES.csv
UNRESOLVED,PROVIDER_OR_MODEL_PRIOR,3,35,2026-09-10T21:33:28.413324+00:00,,C:\RSOS\RSOS  Python Results\V7_CROSSMODEL_DEPLOYMENT_LOCALIZATION\15_MISSING_CELLS.csv
UNRESOLVED,CONTROL_SUBSET,3,8913377,2026-09-10T21:08:15.174237+00:00,,C:\RSOS\RSOS  Python Results\V8_COMPOSITIONAL_STRUCTURAL_CONTROL_CODE\01_RAW_RESPONSES.jsonl
UNRESOLVED,CONTROL_SUBSET,3,10526,2026-09-10T21:08:44.990074+00:00,,C:\RSOS\RSOS  Python Results\V8_COMPOSITIONAL_STRUCTURAL_CONTROL_CODE\08_FACTORIAL_CONDITION_RESULTS.csv
UNRESOLVED,CONTROL_SUBSET,3,1052,2026-09-10T21:09:27.664174+00:00,,C:\RSOS\RSOS  Python Results\V8_COMPOSITIONAL_STRUCTURAL_CONTROL_CODE\10_INTERACTION_REPLICATION.csv
UNRESOLVED,CONTROL_SUBSET,3,189,2026-09-10T21:08:58.608193+00:00,,C:\RSOS\RSOS  Python Results\V8_COMPOSITIONAL_STRUCTURAL_CONTROL_CODE\11_FACTOR_DECODING.csv
UNRESOLVED,CONTROL_SUBSET,3,8825,2026-09-10T21:08:58.608193+00:00,,C:\RSOS\RSOS  Python Results\V8_COMPOSITIONAL_STRUCTURAL_CONTROL_CODE\12_EXACT_CODE_RECOVERY.csv
UNRESOLVED,CONTROL_SUBSET,3,8221,2026-09-10T21:09:27.664174+00:00,,C:\RSOS\RSOS  Python Results\V8_COMPOSITIONAL_STRUCTURAL_CONTROL_CODE\13_TOKEN_SIGNATURES.csv
UNRESOLVED,CONTROL_SUBSET,3,29,2026-09-10T21:08:15.467043+00:00,,C:\RSOS\RSOS  Python Results\V8_COMPOSITIONAL_STRUCTURAL_CONTROL_CODE\15_MISSING_CELLS.csv
UNRESOLVED,FREEZE_OR_MANIFEST,3,66,2026-09-10T21:03:09.605122+00:00,,C:\RSOS\RSOS  Python Results\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\04_FROZEN_SPECIFICATION_SHA256.txt
UNRESOLVED,CONTROL_SUBSET,3,389,2026-09-10T21:22:08.991672+00:00,,C:\RSOS\RSOS  Python Results\V9_REPRESENTATIONAL_TRANSPORT_OPERATOR\14_PERMUTATION_CONTROLS.csv
UNRESOLVED,FEATURE_CONTRACT,3,24223303,2026-09-12T03:43:29.118625+00:00,,C:\RSOS\RSOS_CLAIM_DISCOVERY_BUNDLE\17_CLAIM_TO_MEASURABLE_FEATURE_MAP.csv
UNRESOLVED,FROZEN_DETECTOR,3,2175259,2026-09-11T20:18:40+00:00,,C:\RSOS\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\fixtures\PARITY_FIXTURES.jsonl
UNRESOLVED,FROZEN_DETECTOR,3,5117,2026-09-11T20:18:40+00:00,,C:\RSOS\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\frozen_models\JOINT_MULTILAYER_V2.joblib
UNRESOLVED,FROZEN_DETECTOR,3,3725,2026-09-11T20:18:40+00:00,,C:\RSOS\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\frozen_models\OPERATOR_RELATIONAL_V2.joblib
UNRESOLVED,FROZEN_DETECTOR,3,2333,2026-09-11T20:18:40+00:00,,C:\RSOS\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\frozen_models\R1_COMPATIBLE.joblib
UNRESOLVED,FROZEN_DETECTOR,3,4093,2026-09-11T20:18:40+00:00,,C:\RSOS\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\frozen_models\WINDOW12_DETERMINISTIC_V2.joblib
UNRESOLVED,FROZEN_DETECTOR,3,4077,2026-09-11T20:18:40+00:00,,C:\RSOS\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\frozen_models\WINDOW8_DETERMINISTIC_V2.joblib
UNRESOLVED,FROZEN_DETECTOR,3,743,2026-09-11T20:20:36+00:00,,C:\RSOS\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\README.txt
