condition,combo_index,heldout_from_fitting,DIRECTION,ORDER,META_CONTROL,PRESERVATION,TERMINAL,seed,rep,response_id,response_sha256,latency_seconds,OUTPUT_TOKENS,WORD_COUNT,SENTENCE_COUNT,TYPE_TOKEN_RATIO,RETURN,RECURRENCE,GENERATIVE_REUSE,COMPRESSION,TRANSFORMATION,CAUSAL,TRAJECTORY,CONTROL,RELATIONAL,TOTAL
D-_O+_M-_P-_T-,8,False,-1,1,1.0,4.0,-1,7,2,resp_022730e363d60f56006aa31801e89487d29294a1f910bac8d5,6e4defdac8011df50863e3d62fc46ce7188cb6b569f5e28028c2108803cd5519,4.393812894821167,199.0,177.0,10.0,0.655367231638418,0.0,0.0,0.0,4.0,2.0,0.0,2.0,1.0,8.0,11.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,3.0,-1,8,0,resp_026eafb186f733b5006aa31801ecd887d29dfa307939039b3b,f6fb2193d6825ca416a102af4df015ea51f5c1ffeb4fbf0fda58e04876c2323d,3.5376436710357666,220.0,194.0,11.0,0.6134020618556701,0.0,0.0,0.0,6.0,4.0,2.0,4.0,2.0,9.0,15.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,3.0,-1,8,1,resp_0463cf9ff49b313d006aa318027e2887d28e1e7bb2746ad7e2,d6340271ac1020c4d49ca66265482b6c8d052e346dce30f593c7ea6a2c426f35,3.403163194656372,148.0,126.0,7.0,0.7380952380952381,0.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,6.0,10.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,2.0,-1,8,2,resp_092f61abee89e306006aa31802f3b887d29cd6e07856839c5b,1d0af8eca59bb05872e7151e7abcdfadbb9160af00025c2dc964df9cb6ea5ca3,2.3659250736236572,95.0,84.0,4.0,0.7142857142857143,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,1.0,-1,9,0,resp_01e7988a102ef0d8006aa3180347dc87d29a1151dee8eb15af,de153d40d4c693a58af9cb653ad4893de5e1a83eda4da3bd73951609719cb504,2.37373948097229,64.0,55.0,3.0,0.8,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,4.0,6.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,1.0,-1,9,1,resp_044c955e3c17acef006aa318036c3087d28c385c811fab742e,b90fecc4500c43dc471cc1479408b7f2d4ecd85eb68786660f102b5ee24390ac,3.1380600929260254,126.0,111.0,6.0,0.7477477477477478,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,6.0,8.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,1.0,-1,9,2,resp_04b2e991de7ee235006aa31803956887d28d71141a728e45c6,faaebdb15d45d41c14305942f6adf0770ba2ddf385478fdad58f2ad3b7da3bda,3.5443432331085205,141.0,121.0,6.0,0.6859504132231405,1.0,0.0,0.0,2.0,3.0,1.0,4.0,2.0,3.0,9.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,2.0,-1,10,0,resp_0e801f4a9a04184f006aa31803c95c87d2816ca0d88be38b76,9785613c1d71147d3e7e44ca6873d418b47f9a781b8d880f54c47805f57bc2f6,3.670746088027954,190.0,167.0,9.0,0.6347305389221557,0.0,0.0,0.0,4.0,3.0,0.0,3.0,1.0,6.0,10.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,3.0,-1,10,1,resp_0986541c580589d8006aa318049e0c87d28af5ee5a9fec92a7,67364d1dd2723ae03c2264314f0521d629300fcec9195d5f7aab750c062c36aa,3.039174795150757,137.0,120.0,5.0,0.675,0.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,6.0,10.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,0.0,-1,10,2,resp_08852e462148e04b006aa31805296087d2ba1dede6ed17d670,c4297e95f469fe8c358d4633858fb009bca6908b8e0e1484ece013f37cc1a6e5,3.0310592651367188,130.0,116.0,6.0,0.6637931034482759,0.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,7.0,9.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,1.0,-1,11,0,resp_0b883aefe0f2daf1006aa31805485887d2bb6cefecae8d3c4e,f0cd18c6241c7d61d92819c9bc3e7df722181d32b47be8328ffe76c0fc6501b1,3.799217700958252,195.0,173.0,8.0,0.6647398843930635,0.0,0.0,1.0,4.0,4.0,0.0,5.0,1.0,5.0,11.0
D-_O+_M-_P-_T-,8,False,-1,1,3.0,2.0,-1,11,1,resp_0bce43eecd676f15006aa31805522c87d2b865ddae8e78ee95,cb0c341f4d526d000114a87483191c36ff38ecb89e3d82622d5e75f7bfaa2c80,3.0467419624328613,147.0,129.0,7.0,0.6666666666666666,0.0,0.0,0.0,5.0,2.0,0.0,2.0,3.0,7.0,12.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,3.0,-1,11,2,resp_07cdbef7f73468a4006aa3180584a087d29fb88ecab74970ae,0ea1900d905363a6c4df03aaca1080579bcc729c939bf7d3dbea992854c1f74b,4.156493425369263,205.0,179.0,11.0,0.6759776536312849,1.0,0.0,0.0,7.0,3.0,1.0,4.0,2.0,10.0,16.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,2.0,-1,12,0,resp_0b88e522d543ecd4006aa3180594b887d289d28ebc8ca8e3a8,af43298f9e66ac174f837774015fa4b650f8a97ecbed1a2bb1533d2aeac4f853,2.941133975982666,175.0,151.0,8.0,0.7019867549668874,0.0,0.0,0.0,6.0,2.0,0.0,2.0,1.0,8.0,11.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,1.0,-1,12,1,resp_0a156db587636b91006aa31805e11c87d2a6684b7a9795af81,c38365b895b56ded6f3b652e8901ad266309019d6a0d41a4ac320d26855c3454,3.0673067569732666,168.0,148.0,8.0,0.6824324324324325,0.0,0.0,0.0,7.0,5.0,0.0,5.0,1.0,8.0,14.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,1.0,-1,12,2,resp_0364b6450b30ffab006aa31805fe8487d2a232f7f02357e800,65002a60b98420c2980f2c6857cbaecfc0440e4dfcd570084810bd1d28b8eef4,2.693504810333252,120.0,106.0,5.0,0.7075471698113207,0.0,0.0,0.0,5.0,2.0,1.0,2.0,2.0,6.0,10.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,2.0,-1,13,0,resp_046cc47aab5dedd1006aa318064ca487d2b7ee02884a528b8d,7a881aa101720bea9df9b4fb2d71d79470eb25a81e29701edeece87c1e0f8ac4,2.82877516746521,150.0,134.0,7.0,0.664179104477612,0.0,0.0,0.0,3.0,3.0,1.0,3.0,1.0,5.0,9.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,2.0,-1,13,1,resp_052e731ee469ac86006aa318068f1c87d289c91d99ddc4ff8c,ad70631c74cc677adab7429d4b2d08d9ab4ff52a75525b240c33632350e2d2df,2.9886574745178223,140.0,125.0,6.0,0.6,1.0,0.0,0.0,6.0,4.0,1.0,5.0,1.0,8.0,14.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,2.0,-1,13,2,resp_04230ce698670ef4006aa31807209c87d29c4d2b9dd943a071,2a6fa741531d11f5b97ce6d7009575d11f80ad6aa422b8de228b1f4c9f20f1c4,3.1342952251434326,175.0,154.0,9.0,0.6038961038961039,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,5.0,7.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,3.0,-1,14,0,resp_0031bb7e633b18d0006aa31807705887d2a4ec5e65c6109708,3c4e25f88567566a88a80bee522e9d1df5e87cfa0b134e44c9a93066e2e7220b,4.419612884521484,154.0,136.0,8.0,0.6691176470588235,0.0,0.0,0.0,7.0,6.0,1.0,6.0,2.0,10.0,18.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,2.0,-1,14,1,resp_041e536a746dbcc8006aa31807ac1c87d2bfac8e95c6c0dcff,931f393eeac9215e9ee49498a7949b2d5194ccbec6ec1cb127e81672d1b47b65,4.102806091308594,179.0,160.0,9.0,0.55625,0.0,0.0,0.0,6.0,5.0,0.0,5.0,1.0,8.0,14.0
D-_O+_M-_P-_T-,8,False,-1,1,2.0,2.0,-1,14,2,resp_01846894aecdd24f006aa318082bfc87d2a47d438532779a32,82200dd36b5a5c35c79987491cdd6215285ac682e6336a29946fd4c5f6cb390d,4.3099987506866455,195.0,176.0,7.0,0.6363636363636364,0.0,0.0,0.0,3.0,4.0,1.0,4.0,3.0,5.0,12.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,3.0,-1,15,0,resp_03b88e03040b7860006aa318085f9487d2aef7e93d25cbd884,61fcbd3eae099c7591401a4c09b7a583acbdee171ebfeef8fef996cb90532d7f,4.526146411895752,220.0,190.0,11.0,0.6736842105263158,0.0,1.0,1.0,4.0,6.0,2.0,8.0,2.0,7.0,17.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,2.0,-1,15,1,resp_03cfaa12f82c4455006aa31808875487d2895aa8de8b74dfb3,519dac0d38ce989a34bd0a32540f24f350c0107028840e5ba77e1c5ec9798c3b,2.9856884479522705,160.0,136.0,8.0,0.7058823529411765,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,4.0,7.0
D-_O+_M-_P-_T-,8,False,-1,1,2.0,1.0,-1,15,2,resp_0c65a5572ba6db8f006aa31808accc87d28d848ebc6ec503fb,99ebaa3a38bf21816d93ade6385612a85777b309dc9630ab39f6e7a2947e80fa,4.051950216293335,172.0,153.0,9.0,0.6535947712418301,0.0,0.0,0.0,7.0,5.0,2.0,5.0,4.0,8.0,17.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,1.0,-1,16,0,resp_037f025e932dbae3006aa31808f3f087d29e097dc9641723fc,f62ae7daf6d0b0c7c559fbd8ace50e5f24466ca80e0b0266d841cf81681d514b,2.659501075744629,107.0,94.0,5.0,0.7553191489361702,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,5.0
D-_O+_M-_P-_T-,8,False,-1,1,2.0,0.0,-1,16,1,resp_0e01aa80d059ecee006aa3180913f087d2aef97861f1e9670e,d408c44d78097f1eb61805cc858d6556569e3c77975be705469c80c1757a0bd4,3.7504053115844727,177.0,159.0,8.0,0.610062893081761,0.0,0.0,0.0,4.0,3.0,0.0,3.0,2.0,4.0,9.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,2.0,-1,16,2,resp_007d676b0d6f19d7006aa3180929a887d2b9e0e01e9895393b,2d8969d2b4da99072ac34ca0411b10e26c9662ce93d382543f98ff6bd891d2cf,4.822300672531128,220.0,199.0,10.0,0.5829145728643216,0.0,0.0,0.0,4.0,2.0,2.0,2.0,3.0,6.0,11.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,1.0,-1,17,0,resp_0664f566fc4da8d4006aa31809902487d28e8012654067a4d4,2ef27cc33314865b3f82c034f100907d29abb2d548085faf487fd248d81a0336,4.036664009094238,154.0,134.0,7.0,0.6417910447761194,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,5.0,7.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,3.0,-1,17,1,resp_004d25effbddf09a006aa31809a38887d2a0f51b23ea1c51d5,f18639f9d02a8698c40701b27799f138d402772318aff7b793bc4c55259e8842,4.625462770462036,220.0,197.0,11.0,0.5634517766497462,0.0,0.0,0.0,6.0,2.0,1.0,2.0,2.0,9.0,13.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,2.0,-1,17,2,resp_0019bb1729e39774006aa3180a413c87d2954d5121fbe642c2,8b577e4b691cdf0d1194b50e266c8e5307d7994bbfe1c24d46308626c5c023ab,3.4738030433654785,160.0,138.0,7.0,0.6666666666666666,0.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,9.0,11.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,2.0,-1,18,0,resp_06504799e85a34c9006aa3180b835487d2817f17840f413dc4,612034135c85e90a1dd8c1e91f0f22639b0facb4fc6d932a9d36e7db1180bd10,4.875694274902344,185.0,165.0,9.0,0.6121212121212121,0.0,0.0,0.0,5.0,4.0,2.0,4.0,2.0,7.0,13.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,2.0,-1,18,1,resp_006f150faba7d8da006aa3180bad2087d28aba07c514c1dbaa,9d03a45e56299afa3e3318047a40eccf6a131410cdd2f10d61ba5690c832649b,4.1515419483184814,131.0,118.0,5.0,0.7033898305084746,0.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,4.0,8.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,2.0,-1,18,2,resp_0d6f4123445bd6f5006aa3180bcea487d2a1db3472dacf90e9,b5556e745b0b0f8b77f98a2a37207875a394977867d4ac82bfbe3fc192275986,4.775912284851074,183.0,166.0,7.0,0.6325301204819277,0.0,0.0,0.0,4.0,4.0,1.0,4.0,2.0,6.0,12.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,0.0,-1,19,0,resp_0b764cf69ff09e74006aa3180be22087d2900d1bf71f360c7a,39b0e950886f7e30a5e3b48fadd732a72929e28b719e4820a047aea6bc770222,3.0059266090393066,123.0,108.0,7.0,0.7129629629629629,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,3.0,5.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,1.0,-1,19,1,resp_03aebf5f67d0751f006aa3180c81a087d29c59ce1ebe051307,973d93e8fb3976a2dfcc0e8f66a6ccf5219568e0bb7cbebe501af8b95922aa3c,3.762455463409424,178.0,158.0,9.0,0.5759493670886076,0.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,7.0,9.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,4.0,-1,19,2,resp_0902f96e22120faa006aa3180cbf0c87d2a3ffef7d1425f011,2d50083948dfb832631a65a0c97476d84185405aef2e7ac7880b00aecc0a2e5d,4.632931232452393,220.0,192.0,9.0,0.6197916666666666,1.0,0.0,0.0,5.0,3.0,0.0,4.0,0.0,9.0,13.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,1.0,-1,20,0,resp_006286aad5a18629006aa3180cd1cc87d2a5785c3483616996,9c483cdefd82c485b0cc24f069d8b5cb98c77ea0b48864c66776c6b8c11a8612,3.5295872688293457,169.0,146.0,8.0,0.684931506849315,1.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,5.0,8.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,1.0,-1,20,1,resp_0bb26fc641348169006aa3180ce6c887d28fa6ade4fea28713,8b240b75f753395a7e7946baa752383fdec853bd754c5e1c85976798c6d51282,4.191636323928833,95.0,84.0,4.0,0.7619047619047619,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,4.0,6.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,1.0,-1,20,2,resp_04000ddb9ff6d544006aa3180d973887d29f54fe1c007fe051,5605d4ba4caaf15199b9b145b28f55f4e562345566fdb9754cb32ac0e347bb47,2.13179349899292,84.0,73.0,3.0,0.821917808219178,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,4.0,7.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,3.0,-1,21,0,resp_0b65eba37704c2ca006aa3180dce7487d2b928bd8c223d2b94,e46927d7bac05aacbce570c07f3eca441d11959926fec9c2f9824e6e5f6487d8,4.884346008300781,163.0,142.0,8.0,0.647887323943662,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,6.0,9.0
D-_O+_M-_P-_T-,8,False,-1,1,2.0,3.0,-1,21,1,resp_0ef0b7fab021b1e2006aa3180df9bc87d282b1e06eb550d6c2,f70f95fb86cfda139d22b74c5c48c4f3722296c7c4ef0d1ce0b55f9e033ba159,3.638988494873047,165.0,142.0,6.0,0.7183098591549296,0.0,0.0,0.0,2.0,4.0,0.0,4.0,2.0,5.0,11.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,3.0,-1,21,2,resp_0726bf27df14c9d0006aa3180e428087d28cc0c85827293aa7,4d3fd0cf785faabc0cf5cb8be38118bfda68b43f69c9c1287578eea3ab7b14dc,3.9239258766174316,153.0,136.0,7.0,0.6691176470588235,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,6.0,11.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,2.0,-1,22,0,resp_07dc388b108bec03006aa3180ee8dc87d280b1e8e79577fb2b,70a301bc09d0143bc0d7ebc561aabe79e69781a70a0b797bc7cb01af47e76de4,4.1398396492004395,172.0,152.0,8.0,0.6907894736842105,0.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,4.0,8.0
D-_O+_M-_P-_T-,8,False,-1,1,2.0,3.0,-1,22,1,resp_0bf09f8c3992429c006aa3180fba5c87d281382f1eae036ee7,8bd9f5a45aa29652e8aec631ebf8f6104da0b08d770e52ade2e61c59193629f6,2.9435477256774902,133.0,117.0,6.0,0.6752136752136753,0.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,6.0,12.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,3.0,-1,22,2,resp_03f4b6beb3380189006aa3180fc54487d29a9d316c0c3e03f1,d0dadbbd750fb5f74b97ee861037f303859de2470b4802b51695b5c935e45dca,3.958836555480957,195.0,174.0,9.0,0.6206896551724138,0.0,0.0,0.0,4.0,3.0,2.0,3.0,2.0,7.0,12.0
D-_O+_M-_P-_T-,8,False,-1,1,2.0,2.0,-1,23,0,resp_08f19578701a896b006aa318103c3487d2bd97ac60064163e2,4a87018b2193ec6e5a80e37a618d65649005654da2eb22259508a18b05e8e633,2.7037570476531982,123.0,108.0,6.0,0.6944444444444444,0.0,0.0,0.0,4.0,2.0,0.0,2.0,2.0,6.0,10.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,1.0,-1,23,1,resp_043326bbd6190486006aa318105a3087d281fb295f8a32dee5,c35220ef3f4634a121ed5eeed2f135d215928e710198c8fcb6eb962d699e4ea0,3.3195605278015137,134.0,117.0,7.0,0.717948717948718,0.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,4.0,8.0
D-_O+_M-_P-_T-,8,False,-1,1,2.0,1.0,-1,23,2,resp_04103a6b5f5420d3006aa3181064b887d2aca9cdd82f6ef7d2,cc7765b91f5c3fa061be086c3c7305c4bd5d63a8f212382df131bc3b12100f58,3.06024432182312,132.0,118.0,6.0,0.7033898305084746,0.0,0.0,0.0,4.0,3.0,0.0,3.0,2.0,5.0,10.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,3.0,-1,24,0,resp_06181fb9c2889856006aa3181091f087d281bd2dcf130c6db0,d3a4feaed41a869185cea50f53032df2be0609c4fc10103a9c193eb9337ad846,2.871889114379883,135.0,119.0,7.0,0.7394957983193278,0.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,7.0,11.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,3.0,-1,24,1,resp_07d0652d9de5230e006aa3181117a087d2bff0098005751c62,87b6bf6f7f0bf3986208a9f8841710964f0459ebe94fabb52e517e607b968772,2.54911208152771,131.0,114.0,7.0,0.7017543859649122,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,6.0,9.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,2.0,-1,24,2,resp_05cba425b4095868006aa318116a6887d2ad5e89761df3ec42,3a87aa8db957fde49b8d64ef36112935771d57bf3702d0168251cec494911d2f,3.1125845909118652,116.0,103.0,5.0,0.7184466019417476,0.0,0.0,0.0,4.0,3.0,1.0,3.0,1.0,6.0,10.0
D-_O+_M-_P-_T-,8,False,-1,1,2.0,2.0,-1,25,0,resp_030e575fd9c6306b006aa318119cd487d2bed5843c26fe34fc,3f7ad2757546fa40fd054dc0258c9a8c2d13654838279579c222b57c8ea21783,3.814671516418457,194.0,175.0,8.0,0.6,0.0,0.0,0.0,3.0,4.0,1.0,4.0,3.0,5.0,12.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,2.0,-1,25,1,resp_027f5c0072c41464006aa31812328887d2aa9a36ab83830428,ead089fc84fe21e0082a2c3f96b0cef6915409f597e4cf070bcdde83a19f90ec,2.9170498847961426,157.0,140.0,7.0,0.6142857142857143,0.0,0.0,0.0,2.0,3.0,0.0,3.0,1.0,4.0,8.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,1.0,-1,25,2,resp_0288c7e28800cea7006aa31812a18487d2873c049f47ac09b9,2859c284fe8ff66763a761c1b19f8b45edd562c29db504332de29fae0f73cd3c,3.2286276817321777,179.0,158.0,9.0,0.620253164556962,0.0,0.0,0.0,7.0,2.0,0.0,2.0,1.0,8.0,11.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,1.0,-1,26,0,resp_03d3eb1c7b10fde0006aa31812aad887d2846fd9befb224300,6e4a8c243a60d761dd212801364cb66bedbfa0dba687b2fe74c5ff29914b6db5,3.516411304473877,153.0,134.0,6.0,0.6940298507462687,0.0,0.0,0.0,4.0,5.0,0.0,5.0,1.0,5.0,11.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,2.0,-1,26,1,resp_0c43e0ff184263a2006aa31812f68c87d28357a7b9be30fb6d,7fdbaf8a0d87bdd9e411a3ee5bc103661a56bacb52b7944b8259869eb5261006,3.5016322135925293,218.0,196.0,12.0,0.5816326530612245,0.0,0.0,1.0,8.0,1.0,0.0,2.0,0.0,10.0,12.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,1.0,-1,26,2,resp_071b97ae627c26a7006aa31813083087d2a18fe6caefec176e,bd18cf0d3edb4306a8821390bc31c55f38a468b4fc53c39e17353e21bad4b73f,2.5621206760406494,94.0,82.0,4.0,0.6707317073170732,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,6.0
D-_O+_M-_P-_T-,8,False,-1,1,2.0,1.0,-1,27,0,resp_0d84b289bdbe48f5006aa31813854c87d282be420f9850f494,2b330659bb544ee7d2415e000e6d80369bbbcfd5789731e83c7fd85d27af8a8d,3.885676145553589,170.0,152.0,7.0,0.618421052631579,0.0,0.0,0.0,7.0,3.0,1.0,3.0,3.0,8.0,14.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,1.0,-1,27,1,resp_0c5e858b853f6096006aa3181373a087d29782257c585de300,5485c70648a344bb3116d4ec695cff5f46635ebd92998c8ee5042c47459cb0de,3.5390913486480713,136.0,119.0,6.0,0.6974789915966386,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,4.0,7.0
D-_O+_M-_P-_T-,8,False,-1,1,2.0,4.0,-1,27,2,resp_0d260188c36c611e006aa31813b71c87d282df954df6a1c53b,fbcdf80f20d7db749aec9766870f97d0843da52e145b5f95e551f88fc269eee7,4.5347936153411865,220.0,199.0,9.0,0.5879396984924623,0.0,0.0,0.0,3.0,3.0,1.0,3.0,3.0,7.0,13.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,2.0,-1,28,0,resp_0652ba342042c710006aa31813ad5487d296973620b8468f40,976c2569cfe117ab9a8c1a8dd5d7cf2e0ca8f61d4f1bc5a86f178d808be95da0,2.874936819076538,146.0,130.0,6.0,0.6615384615384615,0.0,0.0,0.0,4.0,1.0,1.0,1.0,2.0,6.0,9.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,2.0,-1,28,1,resp_069a7f162c2f859f006aa31813bbfc87d2b8beeb6780ded378,224ff66e72876b189a0238555699aca46e98217b058999b377dd589b0b52e14f,3.091294765472412,169.0,150.0,8.0,0.6866666666666666,0.0,0.0,0.0,5.0,2.0,0.0,2.0,1.0,7.0,10.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,2.0,-1,28,2,resp_0ededb2caf6799d1006aa31814835487d2a4871d8b1388ffee,5ba7b3c2720049a0a05089cdc43e0ce80b698812a23f9ec94c397660777f504e,3.9985833168029785,220.0,196.0,12.0,0.5918367346938775,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,10.0,11.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,3.0,-1,29,0,resp_0050e022972540a4006aa318151a0087d2a8ad9244dcf2e1ce,88a3de193ab5f91e569080f104bc6834d8746963c53f4738d81e7c02a881958b,5.405526161193848,210.0,189.0,9.0,0.582010582010582,0.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,12.0,15.0
D-_O+_M-_P-_T-,8,False,-1,1,2.0,2.0,-1,29,1,resp_065c1d1d9ddbbe7e006aa3181569f087d28f7511045d4ce961,16bc5c23a3d8a8a6e9c3f0686fab416a2174f0f151f50765208ed8d1c0db2d49,3.8925201892852783,132.0,117.0,6.0,0.7521367521367521,0.0,0.0,0.0,2.0,3.0,1.0,3.0,3.0,4.0,10.0
D-_O+_M-_P-_T-,8,False,-1,1,2.0,2.0,-1,29,2,resp_0690cb5147653d06006aa318159ae487d2a9b33fef6b9fe64a,011604794c3135574fb851c16b86d7160dd04113237b4ab5bc2250a9d42df03d,4.352086782455444,182.0,161.0,8.0,0.6335403726708074,0.0,0.0,0.0,6.0,2.0,0.0,2.0,2.0,8.0,12.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,2.0,-1,30,0,resp_0d123f1df945206c006aa318160f6c87d2a6523fdf72e31ca4,9a15b16772b071736beac845612da8877afe539b19029e5b26b2b436df0f96e6,3.0525968074798584,64.0,54.0,3.0,0.8148148148148148,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,6.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,2.0,-1,30,1,resp_0a34d486c2fc256a006aa3181631cc87d28c3f4c5c75200d63,f6f7f61a2eeb25e61679549da5625ef7638a8dc44911b1202e80fad6aca9e8d4,5.7241051197052,220.0,197.0,11.0,0.6598984771573604,0.0,1.0,1.0,2.0,3.0,1.0,5.0,2.0,4.0,11.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,1.0,-1,30,2,resp_0ba3580210fb32e4006aa3181679d487d283072bcf8438d1b4,f32c708eb61fd4c738418bbd6fbe9affc9a89969b2d3a05f5aa973c81b4a9ef7,3.694014072418213,128.0,112.0,6.0,0.6875,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,4.0,6.0
D-_O+_M-_P-_T-,8,False,-1,1,2.0,1.0,-1,31,0,resp_03ecbc0317c0d434006aa318168c0887d291b69fb516b284d3,a5eee46951b60f527cf5834246a4763f9737a451a3128d32d12ac64a5304a2d4,3.4168334007263184,172.0,153.0,7.0,0.5947712418300654,0.0,0.0,1.0,3.0,5.0,0.0,6.0,2.0,4.0,12.0
D-_O+_M-_P-_T-,8,False,-1,1,1.0,2.0,-1,31,1,resp_070e56ca109c2db0006aa31816da8887d297fe41c05f41b2da,0ae33ef72d4e092cce551821d42e440e2cb69863b37a90bc770a92afbaf0dccf,3.435138702392578,159.0,144.0,7.0,0.6527777777777778,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,2.0,7.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,3.0,-1,31,2,resp_058fa2a73d05fd11006aa31816fc4087d285423ff65882c23f,f8cfa746816479c3ae469821199f9b8195b83640c1370bcea64132fc1341ba59,2.938201904296875,125.0,110.0,6.0,0.7363636363636363,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,8.0,10.0
D-_O+_M-_P-_T-,8,False,-1,1,0.0,2.0,-1,32,0,resp_0bd6b95b97825576006aa318174b4487d2b38d0f4698f16281,fe5d9cc77e13b3938ff52ba1b12c3c21db15cb02db73dde5a6f343b66b113c2a,2.8522956371307373,140.0,121.0,6.0,0.6859504132231405,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,5.0,8.0
